DataID,Language,MWE,Setting,Previous,Target,Next,Label
train_zero_shot.PT.332.6,PT,cordas vocais,zero_shot,"No entanto, o restante da população negligencia ou desconhece a dimensão dos efeitos negativos que os excessos com a voz podem causar para a qualidade de vida.","“Cometer abusos com a saúde vocal e não se atentar ao fato de que a sua garganta precisa de cuidados podem resultar em problemas graves, como edema, nódulos nas cordas vocais e até câncer de laringe”, alerta a Dra. Cristiane Romano, fonoaudióloga, mestre e doutora em Ciências e Expressividade pela USP.","Se você não sabe muito bem o que fazer como prevenção, confira 4 dicas da fonoaudióloga.",0
train_zero_shot.PT.332.7,PT,cordas vocais,zero_shot,"Entre avistamentos de sombras, passos desencarnados, sons esquisitos, sensação de estar sendo observado, destruição sistemática de figurinos e equipamentos técnicos, um dos incidentes considerado mais infame foi o de uma atriz que, supostamente, teria sido temporariamente possuída.","Ela teria interrompido as gravações e ordenado que todos fossem embora com uma voz extremamente grave, como se suas cordas vocais tivessem engrossado.","Esse tipo de comportamento também teria acometido uma atriz mirim de 10 anos, que teria começado a agir de maneira estranha, dando cabeçadas na parede, rodando em círculo sem parar e se debatendo.",0
train_zero_shot.PT.332.8,PT,cordas vocais,zero_shot,"Segundo a medica, dos pacientes que ja chegam intubados, ha os que ja tiveram acidentes graves na intubaçao que foi feita fora do hospital.","Esse procedimento errado pode intubar o estomago e piorar a situaçao de oxigenaçao do cerebro e pulmao, dilacerar as cordas vocais e lacerar a traqueia.",A formaçao de um medico intensivista leva oito anos.,0
train_zero_shot.PT.332.9,PT,cordas vocais,zero_shot,"Para não correr o risco de perder a voz, cantor terá que fazer tratamento e repouso vocal","O vencedor do ""The Voice Brasil Kids"" deste ano, Kaue Penna, descobriu recentemente um cisto nas cordas vocais e fara um acompanhamento com fonoaudiologas.","Nesta semana, ele participou do programa da Fatima Bernardes e tinha anunciado que teria que passar por cirurgia para a remoçao do caroço, porem, depois de conversar com seus medicos, essa opçao foi descartada.",0
train_zero_shot.PT.332.10,PT,cordas vocais,zero_shot,A atriz tambem tratou o problema com exercicios de fonoaudiologia.,Sintomas de cisto nas cordas vocais,"Os cistos sao pequenos nodulos, que quando localizados nas cordas vocais, podem alterar a voz, causando rouquidao ou deixando a vibraçao mais grave.",0
train_zero_shot.PT.332.11,PT,cordas vocais,zero_shot,Tambem e comum que a pessoa sinta vontade frequente de limpar a garganta ou tossir.,"O diagnostico pode ser feito atraves da microlaringoscopia, um exame que visa a avaliaçao completa das cordas vocais, sob anestesia geral.","Ele possibilita a visao microscopica e a palpaçao das pregas vocais, sendo capaz de identificar alteraçoes mais complexas.",0
train_zero_shot.PT.332.12,PT,cordas vocais,zero_shot,"Muitos dizem que têm medo, mas nosso trabalho é unir todos os esforços para garantir sucesso, que é a permanência da vida”.","Ele também alerta sobre a consequência de possíveis sequelas geradas por conta do tempo de internação do paciente, como o aumento da chance de pneumonia associada à ventilação mecânica e lesão nas cordas vocais.","No entanto, esse fator ocorre em pequenos casos.",0
train_zero_shot.PT.332.13,PT,cordas vocais,zero_shot,"Porém, o vocalista do Capital Inicial se abriu sobre a doença e revelou que o COVID-19 provocou uma sequela desagradável para ele, que são edemas nas cordas vocais.","O edema é a acumulação excessiva de muco nas cordas vocais, que pode causar dificuldade de respiração e prejudicar a qualidade da voz.",Já Dinho disse que faz acompanhamento com uma fonoaudióloga para tratar de uma rouquidão remanescente.,0
train_zero_shot.PT.332.14,PT,cordas vocais,zero_shot,"Essas características são mais frequentemente encontradas em homens, enquanto em mulheres há maior ocorrência de edema.",As cordas vocais ficam com aspecto de inchadas.,"Essas modificações do organismo podem resultar em alterações de qualidade vocal e, consequentemente, na comunicação do idoso"", complementa Ferreira.",0
train_zero_shot.PT.332.15,PT,cordas vocais,zero_shot,"A técnica consiste, basicamente, em exercícios de reforço das estruturas e da musculatura laríngea, como os de emissão de tons agudos ou graves e de sustentação do tom vocal.","Em casos extremos, em que se nota a presença de atrofiamento das cordas vocais, são indicadas intervenções cirúrgicas na laringe, com a inclusão de substâncias como ácido hialurônico ou hidroxiapatita.","Solte a voz e cante, mas não grite",0
train_zero_shot.PT.332.16,PT,cordas vocais,zero_shot,É como se eu estivesse sempre gripada'; recuperados da Covid-19 relatam fadiga muscular e cansaço respiratório,"Estudo italiano apontou que pacientes desenvolveram dificuldade para engolir, enfraquecimento das cordas vocais e fadiga muscular, entre outros sintomas.",Doenças neurológicas são associadas ao coronavírus desde o início da pandemia.,0
train_zero_shot.PT.332.17,PT,cordas vocais,zero_shot,"A infecção pelo novo coronavírus (Sars-CoV-2) pode causar mudanças sutis na voz, segundo um novo estudo publicado pelo MIT (Instituto de Tecnologia de Massachusetts).","De acordo com os pesquisadores, o vírus pode causar mudanças no movimento dos músculos das cordas vocais, indicando uma possível inflamação.","Os pesquisadores analisaram dados de áudio de pacientes assintomáticos do novo coronavírus em um computador do laboratório do MIT, uma vez que as mudanças na voz são sutis o suficiente para não serem percebidas pelo ouvido humano.",0
train_zero_shot.PT.332.18,PT,cordas vocais,zero_shot,Os pólipos podem acontecer quando uma pessoa vai a um show ou a uma partida de futebol e grita muito.,"O uso exagerado das cordas vocais pode levar a um edema, mas, caso não melhore em 30 dias, é preciso consultar um médico, pois pode haver um pólipo.","Segundo Nakandakari, as pessoas que mais devem se preocupar com edema são os profissionais da voz, ou seja, que tem a voz como instrumento de trabalho.",0
train_zero_shot.PT.332.19,PT,cordas vocais,zero_shot,"Segundo o médico, o edema em si não traz outras complicações.",A causa do edema pode ser a causa de outros problemas nas cordas vocais.,"Se a causa for o cigarro, a voz fica cada vez pior.",0
train_zero_shot.PT.332.20,PT,cordas vocais,zero_shot,"Por causa da hemorragia, Shakira foi aconselhada a suspender qualquer atuação para se recuperar adequadamente e evitar danos adicionais, segundo um comunicado divulgado pela Live Nation, empresa responsável pelas apresentações.","Em seu texto, a artista contou que o problema nas cordas vocais começou em outubro, na reta final dos ensaios para a turnê.",Exames de rotina feitos em julho não haviam detectado nenhuma irregularidade.,0
train_zero_shot.PT.312.1,PT,carne branca,zero_shot,"A palestra, que fez parte da disciplina de Aquicultura, ministrada pelo professor Amito José Teixeira, abordou os diferenciais da produção de tilápias, uma espécie de fácil reprodução e obtenção de alevinos com possibilidade de manipulação hormonal e também porque a espécie aproveita alimentos naturais dos viveiros.","Conforme Edirlene, que é mestre em Produção e Nutrição Animal, a tilápia apresenta conversão alimentar entre 1 a 1,5; bom crescimento em cultivo intensivo; grande rusticidade, suportando bem o manuseio intenso e os baixos níveis de oxigênio dissolvido na água e, sobretudo, apresenta grande resistência às doenças; além de carne branca, de textura firme, sem espinhos, de sabor pouco acentuado e de ótima aceitação.","Para produzir tilápia é necessário ter qualidade de água, boa genética, nutrição e manejo, disse ela.",1
train_zero_shot.PT.312.2,PT,carne branca,zero_shot,"Como opção mais tradicional, o prato preferido é o peixe, servido das mais variadas maneiras e receitas.","Para garantir o animal de carne branca no feriado, as prefeituras da região organizam as feiras do peixe, na qual os piscicultores da região oferecem as mais variadas opções de espécies do animal de carne branca.","Entretanto, em função das medidas de distanciamento social, necessárias para conter o avanço da pandemia da Covid-19, o evento será realizado oficialmente somente em um dos dez municípios de cobertura do Grupo Repercussão.",1
train_zero_shot.PT.312.3,PT,carne branca,zero_shot,"DOURADO: considerado o peixe mais saboroso dos rios brasileiros, pode ser preparado assado, recheado com farofa ou em postas. ","LINGUADO: carne branca e magra, tradicionalmente preparado em filés. ","SARDINHA: carne escura e com espinhos, vai bem assado, grelhado ou frito, com muito tempero.",1
train_zero_shot.PT.312.4,PT,carne branca,zero_shot,"E grao de bico, alho-poro e outros vegetais que simbolizam fertilidade.","O Guefilte fish - bolinhos de peixe (carpa, arenque ou qualquer outro peixe de carne branca), prato usado em todas as ocasioes especiais.","Esses peixes, por nadarem so para frente, sao simbolo de fe no futuro, de multiplicaçao, de fartura.",1
train_zero_shot.PT.312.5,PT,carne branca,zero_shot,"Com uma sacola de verduras nas mãos, o servidor público João Carlos Petuco, brincou com a situação, dizendo que por não comer carne, o aumento não o afetou de maneira tão significativa.","“Pra falar bem a verdade a última vez que comprei carne foi há duas semanas e ainda por conta da minha esposa, que gosta de um quibe, um bife, eu ainda como um pouco mais de carne branca como peixe e frango, mas nada que faça falta também”, comentou.","Para aqueles que costumam comprar carne, já sabem, peixes são para ocasiões especiais, como reuniões familiares, e agora a semana santa, quando o movimento das peixarias costumam aumentar de forma exponencial.",1
train_zero_shot.PT.312.6,PT,carne branca,zero_shot,"A semana da Pascoa e sempre muito especial nos quatro cantos do mundo, principalmente para os cristaos, tendo como destaque as celebraçoes de Sexta- feira Santa e o tradicional Domingo de Pascoa.","As datas comemorativas inspiram e influenciam muito na gastronomia devido as tradiçoes que foram criadas ao longo dos anos, como ovos de Pascoa e o rito de comer carne branca na sexta- feira, e em algumas religioes, de sexta ate domingo.","Algumas das tradiçoes do periodo relembram a Santa Ceia, momento registrado por grandes artistas como Leonardo Da Vinci, onde os principais alimentos servidos sao o pao e o vinho.",0
train_zero_shot.PT.312.7,PT,carne branca,zero_shot,"Pensando nisso, separamos três receitas sem carne vermelha do chef Felipe Rameh.","onfira os pratos sofisticados e fáceis: um vegano (falafel tradicional), outro ovolactovegetariano (fettuccine com manteiga, sálvia e parmesão), além de um com carne branca (namorado com vegetais).",Todos capazes de impressionar.,0
train_zero_shot.PT.312.8,PT,carne branca,zero_shot,"Durante esse período, fiéis católicos costumam jejuar em alguns dias ou ainda cortar a carne vermelha das refeições.","Mas, para que não falte a essencial proteína, uma saída pode ser substituir a carne vermelha por carne branca (peixe) e/ou frutos do mar.",Restaurantes de Brasília investem em cardápios com opções variadas para o comensal aproveitar.,0
train_zero_shot.PT.312.9,PT,carne branca,zero_shot,"Ele reforça ainda que, por causa do aumento, os clientes já fazem opção por outros tipos de proteína.",A procura por carne branca aumentou bastante.,"Creio que isso também tenha causado uma elevação considerável no preço das mesmas"", afirma.",0
